ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,O3nd_m3,O3mass_pct,O3mole_pct,O3amw,N2Ond_m3,N2Omass_pct,N2Omole_pct,N2Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperaturePerturbation_pct,TemperatureStandardDeviation_pct,PerturbedTemperature_K,PressurePerturbation_pct,PressureStandardDeviation_pct,PerturbedPressure_Pa,PresPertSmall_pct,DensPertSmall_pct,TempPertSmall_pct,EWWindPertSmall_ms,NSWindPertSmall_ms,PresSDSmall_pct,DensSDSmall_pct,TempSDSmall_pct,EWWindSDSmall_ms,NSWindSDSmall_ms,PresPertLarge_pct,DensPertLarge_pct,TempPertLarge_pct,EWWindPertLarge_ms,NSWindPertLarge_ms,PresSDLarge_pct,DensSDLarge_pct,TempSDLarge_pct,EWWindSDLarge_ms,NSWindSDLarge_ms,DewPoint_K,DewPointSD_pct,VaporPressure_Pa,VaporPressureSD_pct,VaporDensity_kgm3,VaporDensitySD_pct,RelativeHumidity_pct,RelativeHumiditySD_pct,WindSpeed_ms,WindSpeedStandardDeviation_pct,WindCorrelation,WindSpeedAtSurface_ms,WindSpeedSDAtSurface_pct,TemperatureAtSurface_K,TemperatureSDAtSurface_pct,PressureSDAtSurface_Pa,DensitySDAtSurface_pct,DensityAtSurface_kgm3,EWWindAtSurface_ms,NSWindAtSurface_ms,EWWindSDAtSurface_pct,NSWindSDAtSurface_pct,WindCorrelationAtSurface_pct,SurfaceHeight_km,GeodeticLatitude_deg,RRAWeight,SurfaceRoughness_m,NetRadiationIndex,Stability,InverseLength_m,FrictionVelocity_ms,BVFrequencySquare_s2,MetersAboveSurface_m,SigmaRatio,SigmaW_ms,BoundaryLayerDepth_m,NeutralBoundaryLayerDepth_m,PerturbedWindSpeedAtSurface_ms,UnstableBLFactor,SolarDays,SolarHourAngle_deg,SolarElevation_deg,ElevationAtMidnight_deg,ElevationAtNoon_deg,LandCode,SeverityLevel
0.0,162.000,0.00,0.00,6540.137,6378.137,9.299,855.0,3.964e-04,1.345e-09,31.702,23.610,646.7,1.011e+05,0.000,613.659,707.3,2.820e-04,1.121e-09,0.0,1.258e-09,1.431e-09,1.348e-09,0.2,6.43,662.8,0.00,20.0,12.3,27.7,20.3,-6.8,1.8,0.002,-5.1,82.7,-2.456,-11.9,84.6,-2.454,87.0,87.0,10.370,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,3.3582e+16,3.448e+02,1.419e+00,24.116,1.0000,4.4636e+13,0.22,0.13,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.9459e+16,67.31,57.95,28.01,2.3691e+15,9.36,7.05,32.00,1.4886e+13,0.01,0.04,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.1694e+16,23.10,34.82,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,5.1,10.29,8.982e+02,5.3,8.83,4.174e-04,1.8,-2.8,7.4,22.7,16.8,2.3,5.8,9.3,59.5,59.5,3.5,3.0,-2.3,-27.8,65.9,8.5,2.8,4.5,63.5,63.5,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.0,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,163.000,0.00,0.00,6541.137,6378.137,9.296,862.1,3.842e-04,1.290e-09,32.040,23.949,650.1,1.011e+05,0.000,621.191,712.7,2.718e-04,1.069e-09,0.0,1.207e-09,1.373e-09,1.285e-09,-0.4,6.40,668.8,0.00,20.6,12.9,28.4,20.2,-7.2,1.9,0.002,-60.4,115.2,-4.383,-67.7,117.1,-4.381,87.0,87.0,10.460,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,3.2276e+16,3.455e+02,1.419e+00,24.068,1.0000,4.2023e+13,0.22,0.13,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.8607e+16,67.10,57.65,28.01,2.2536e+15,9.28,6.98,32.00,1.4733e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.1358e+16,23.39,35.19,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,5.8,10.18,9.125e+02,5.4,8.74,4.050e-04,1.7,-3.4,8.0,-33.5,49.0,2.3,5.8,9.2,59.6,59.6,3.8,3.0,-2.2,-26.9,66.1,8.4,2.8,4.4,63.3,63.3,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.0,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,164.000,0.00,0.00,6542.137,6378.137,9.293,869.1,3.724e-04,1.238e-09,32.372,24.283,653.4,1.011e+05,0.000,628.633,718.0,2.621e-04,1.021e-09,0.0,1.159e-09,1.317e-09,1.256e-09,1.4,6.37,667.8,0.00,21.3,13.6,29.0,23.0,-7.6,2.1,0.002,-52.1,130.2,-9.610,-59.7,132.3,-9.608,87.0,87.0,10.550,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,3.1039e+16,3.461e+02,1.419e+00,24.021,1.0000,3.9592e+13,0.21,0.13,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.7803e+16,66.89,57.36,28.01,2.1451e+15,9.21,6.91,32.00,1.4584e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.1037e+16,23.68,35.56,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,4.5,10.07,9.078e+02,5.9,8.65,3.946e-04,2.6,-1.5,6.5,-26.0,63.9,2.3,5.8,9.1,59.8,59.8,3.4,3.0,-2.0,-26.1,66.3,8.3,2.7,4.3,63.2,63.2,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.0,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,165.000,0.00,0.00,6543.137,6378.137,9.290,875.9,3.612e-04,1.189e-09,32.698,24.614,656.7,1.011e+05,0.000,635.987,723.1,2.528e-04,9.751e-10,0.0,1.114e-09,1.264e-09,1.216e-09,2.3,6.33,662.8,0.00,21.9,14.2,29.7,24.7,-8.0,2.2,0.002,-58.5,126.6,-6.269,-66.5,128.7,-6.267,87.0,87.0,10.640,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.9867e+16,3.468e+02,1.420e+00,23.973,1.0000,3.7326e+13,0.21,0.12,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.7042e+16,66.68,57.06,28.01,2.0430e+15,9.13,6.84,32.00,1.4440e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.0730e+16,23.98,35.92,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,1.9,9.95,8.923e+02,4.2,8.56,3.763e-04,1.7,-0.7,3.8,-33.3,60.0,2.3,5.7,9.0,59.9,59.9,2.5,2.9,-1.9,-25.2,66.6,8.2,2.7,4.2,63.1,63.1,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.1,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,166.000,0.00,0.00,6544.137,6378.137,9.287,882.5,3.503e-04,1.142e-09,33.020,24.940,659.9,1.011e+05,0.000,643.255,728.2,2.439e-04,9.319e-10,0.0,1.070e-09,1.214e-09,1.208e-09,5.7,6.30,649.1,0.00,22.6,14.9,30.3,29.6,-8.4,2.3,0.002,-63.4,133.0,-7.470,-71.8,135.3,-7.468,87.0,87.0,10.730,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.8755e+16,3.475e+02,1.420e+00,23.926,1.0000,3.5213e+13,0.20,0.12,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.6323e+16,66.46,56.77,28.01,1.9469e+15,9.06,6.77,32.00,1.4300e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.0435e+16,24.27,36.29,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,-3.3,9.84,8.537e+02,2.3,8.47,3.584e-04,1.9,2.8,-1.5,-39.1,66.2,2.3,5.7,8.9,60.0,60.0,0.4,2.9,-1.8,-24.3,66.8,8.2,2.7,4.1,63.0,63.0,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.1,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,167.000,0.00,0.00,6545.137,6378.137,9.284,888.9,3.399e-04,1.098e-09,33.338,25.262,663.0,1.011e+05,0.000,650.440,733.2,2.354e-04,8.911e-10,0.0,1.030e-09,1.167e-09,1.165e-09,6.0,6.26,646.9,0.00,23.2,15.5,31.0,30.7,-8.9,2.4,0.003,-58.4,144.1,-8.877,-67.2,146.5,-8.874,87.0,87.0,10.820,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.7698e+16,3.482e+02,1.420e+00,23.879,1.0000,3.3240e+13,0.20,0.12,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.5642e+16,66.25,56.47,28.01,1.8564e+15,8.98,6.70,32.00,1.4164e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.0152e+16,24.56,36.65,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,-4.8,9.73,8.462e+02,1.0,8.38,3.432e-04,1.2,3.2,-3.1,-34.9,77.2,2.3,5.7,8.8,60.1,60.1,-0.2,2.9,-1.7,-23.4,66.9,8.1,2.6,4.1,62.9,62.9,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.1,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,168.000,0.00,0.00,6546.137,6378.137,9.281,895.2,3.299e-04,1.056e-09,33.650,25.580,666.1,1.011e+05,0.000,657.545,738.1,2.273e-04,8.525e-10,0.0,9.906e-10,1.122e-09,1.134e-09,7.3,6.23,643.3,0.00,23.9,16.2,31.6,33.0,-9.3,2.5,0.003,-77.6,79.4,2.942,-86.8,81.9,2.945,87.0,87.0,10.910,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.6694e+16,3.489e+02,1.421e+00,23.832,1.0000,3.1396e+13,0.20,0.12,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.4997e+16,66.04,56.18,28.01,1.7709e+15,8.91,6.63,32.00,1.4031e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,9.8810e+15,24.85,37.02,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,-6.7,9.61,8.349e+02,0.1,8.29,3.303e-04,1.2,4.5,-5.2,-55.0,12.3,2.3,5.7,8.8,60.3,60.3,-1.0,2.8,-1.5,-22.5,67.1,8.0,2.6,4.0,62.7,62.7,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.2,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,169.000,0.00,0.00,6547.137,6378.137,9.278,901.4,3.203e-04,1.017e-09,33.959,25.894,669.2,1.011e+05,0.000,664.572,742.9,2.195e-04,8.161e-10,0.0,9.536e-10,1.080e-09,1.080e-09,6.2,6.19,652.2,0.00,24.6,16.9,32.3,32.3,-9.7,2.6,0.003,-100.2,51.4,-2.326,-109.9,54.1,-2.323,87.0,87.0,11.000,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.5739e+16,3.496e+02,1.421e+00,23.786,1.0000,2.9672e+13,0.19,0.12,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.4385e+16,65.82,55.89,28.01,1.6903e+15,8.83,6.57,32.00,1.3902e+13,0.01,0.05,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,9.6204e+15,25.14,37.38,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,-5.0,9.50,8.563e+02,0.9,8.20,3.232e-04,1.1,3.4,-3.6,-78.5,-15.9,2.3,5.7,8.7,60.4,60.4,-0.2,2.8,-1.4,-21.7,67.3,7.9,2.5,3.9,62.6,62.6,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.2,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,170.000,0.00,0.00,6548.137,6378.137,9.276,907.4,3.111e-04,9.788e-10,34.262,26.204,672.2,1.011e+05,0.000,671.522,747.6,2.121e-04,7.815e-10,0.0,9.185e-10,1.039e-09,1.028e-09,5.0,6.16,664.8,0.00,25.2,17.5,33.0,31.5,-10.2,2.8,0.003,-86.4,31.9,-0.246,-96.6,34.6,-0.243,87.0,87.0,11.090,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.4830e+16,3.502e+02,1.422e+00,23.739,1.0000,2.8058e+13,0.19,0.11,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.3804e+16,65.61,55.60,28.01,1.6141e+15,8.76,6.50,32.00,1.3777e+13,0.01,0.06,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,9.3699e+15,25.43,37.74,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,-2.2,9.38,8.875e+02,2.7,8.11,3.195e-04,1.6,2.2,-0.9,-65.6,-35.6,2.3,5.6,8.6,60.5,60.5,1.1,2.8,-1.3,-20.8,67.4,7.8,2.5,3.8,62.5,62.5,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.3,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,171.000,0.00,0.00,6549.137,6378.137,9.273,913.3,3.022e-04,9.428e-10,34.562,26.509,675.1,1.011e+05,0.000,678.400,752.2,2.050e-04,7.488e-10,0.0,8.851e-10,1.001e-09,9.683e-10,2.7,6.12,671.4,0.00,25.9,18.2,33.6,29.3,-10.6,2.9,0.003,-91.1,29.8,1.492,-101.8,32.7,1.496,87.0,87.0,11.180,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.3964e+16,3.509e+02,1.422e+00,23.693,1.0000,2.6546e+13,0.19,0.11,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.3253e+16,65.39,55.30,28.01,1.5421e+15,8.69,6.43,32.00,1.3655e+13,0.01,0.06,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,9.1289e+15,25.72,38.09,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,-1.1,9.26,9.032e+02,1.6,8.01,3.069e-04,0.0,-0.0,0.1,-71.3,-37.8,2.3,5.6,8.5,60.7,60.7,1.6,2.7,-1.2,-19.9,67.6,7.7,2.5,3.7,62.4,62.4,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.3,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,172.000,0.00,0.00,6550.137,6378.137,9.270,919.0,2.936e-04,9.086e-10,34.858,26.811,678.0,1.011e+05,0.000,685.205,756.7,1.982e-04,7.178e-10,0.0,8.532e-10,9.639e-10,9.238e-10,1.7,6.09,679.4,0.00,26.6,18.9,34.3,28.7,-11.1,3.0,0.003,-115.1,14.2,0.778,-126.2,17.3,0.781,87.0,87.0,11.270,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.3138e+16,3.516e+02,1.423e+00,23.647,1.0000,2.5128e+13,0.18,0.11,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.2729e+16,65.17,55.01,28.01,1.4739e+15,8.62,6.37,32.00,1.3536e+13,0.01,0.06,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,8.8970e+15,26.02,38.45,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,0.4,9.14,9.225e+02,2.1,7.91,2.997e-04,-0.1,-1.0,1.4,-96.1,-53.5,2.3,5.6,8.4,60.8,60.8,2.2,2.7,-1.0,-19.0,67.7,7.6,2.4,3.6,62.3,62.3,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.4,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,173.000,0.00,0.00,6551.137,6378.137,9.267,924.6,2.853e-04,8.759e-10,35.149,27.109,680.9,1.011e+05,0.000,691.942,761.2,1.916e-04,6.884e-10,0.0,8.229e-10,9.289e-10,8.907e-10,1.7,6.05,682.9,0.00,27.2,19.5,35.0,29.4,-11.6,3.2,0.003,-69.9,-27.3,-0.303,-81.4,-24.1,-0.299,87.0,87.0,11.360,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.2350e+16,3.523e+02,1.423e+00,23.601,1.0000,2.3798e+13,0.18,0.11,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.2230e+16,64.95,54.72,28.01,1.4094e+15,8.55,6.31,32.00,1.3420e+13,0.01,0.06,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,8.6736e+15,26.31,38.81,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,0.6,9.01,9.301e+02,2.3,7.82,2.919e-04,0.0,-1.0,1.5,-51.8,-95.1,2.2,5.6,8.3,60.9,60.9,2.3,2.7,-0.9,-18.1,67.8,7.5,2.4,3.5,62.1,62.1,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.4,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,174.000,0.00,0.00,6552.137,6378.137,9.264,930.1,2.773e-04,8.448e-10,35.437,27.402,683.7,1.011e+05,0.000,698.611,765.5,1.854e-04,6.604e-10,0.0,7.939e-10,8.956e-10,8.439e-10,-0.1,6.02,695.6,0.00,27.9,20.2,35.6,27.8,-12.1,3.3,0.004,-35.4,-0.7,-1.304,-47.4,2.6,-1.300,87.0,87.0,11.450,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.1598e+16,3.530e+02,1.424e+00,23.555,1.0000,2.2549e+13,0.18,0.10,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.1756e+16,64.73,54.43,28.01,1.3482e+15,8.48,6.24,32.00,1.3307e+13,0.01,0.06,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,8.4584e+15,26.60,39.16,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,3.5,8.89,9.625e+02,3.4,7.72,2.867e-04,0.1,-2.7,4.3,-18.1,-68.6,2.2,5.5,8.2,61.0,61.0,3.3,2.6,-0.8,-17.2,67.9,7.4,2.3,3.5,62.0,62.0,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.5,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
0.0,175.000,0.00,0.00,6553.137,6378.137,9.261,935.4,2.697e-04,8.151e-10,35.721,27.692,686.5,1.011e+05,0.000,705.216,769.8,1.794e-04,6.338e-10,0.0,7.663e-10,8.639e-10,8.022e-10,-1.6,5.98,702.1,0.00,28.6,20.9,36.3,26.6,-12.6,3.4,0.004,-11.3,-17.3,3.998,-23.9,-13.8,4.002,87.0,87.0,11.540,280.06,-22.92,165.89,0.94,153.17,0.00,0.98,86400.0,2.0879e+16,3.537e+02,1.425e+00,23.509,1.0000,2.1375e+13,0.17,0.10,39.95,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,28.01,1.1304e+16,64.51,54.14,28.01,1.2902e+15,8.41,6.18,32.00,1.3196e+13,0.01,0.06,4.00,1.0000e+06,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,8.2508e+15,26.89,39.52,16.00,0.0000e+00,0.00,0.00,48.00,0.0000e+00,0.00,0.00,44.01,0.0000e+00,0.00,0.00,18.02,4.6,8.76,9.784e+02,2.9,7.62,2.776e-04,-0.7,-4.2,5.3,5.0,-85.3,2.2,5.5,8.1,61.1,61.1,3.6,2.6,-0.7,-16.3,68.0,7.3,2.3,3.4,61.9,61.9,0.00,0.0,0.000e+00,0.000e+00,0.000e+00,0.0,0.0,0.0,96.6,77.3,0.0,4.72,1.77,300.31,74.80,0.00,0.00,1.160e+00,1.35,3.77,2.20,2.11,-0.0,0.000,0.00,0.0,0.00002,-2.84,5.84,0.12004,0.067,0.00011,200.0,3.000,0.20,200.0,164.0,3.24,1.000,1.039,-165.89,-63.2,-66.9,66.9,0,0
